,flops,image_size,params,subnet_settings,top1,top5
353,401.354,"[1, 3, 32, 32]",5.958,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [40, 72, 72, 96, 96, 192, 192, 288, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.51,99.93
354,314.775,"[1, 3, 32, 32]",9.346,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [64, 48, 48, 64, 192, 192, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",94.69,99.9
355,405.95,"[1, 3, 32, 32]",6.53,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [64, 48, 160, 160, 144, 144, 144, 384, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.31,99.9
356,427.012,"[1, 3, 32, 32]",11.951,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [56, 80, 64, 64, 192, 192, 192, 448, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.37,99.92
357,340.192,"[1, 3, 32, 32]",5.364,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [56, 80, 144, 208, 208, 256, 256, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.53,99.93
358,244.453,"[1, 3, 32, 32]",9.485,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [48, 40, 80, 224, 416, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",93.53,99.82
359,322.03,"[1, 3, 32, 32]",5.034,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [32, 32, 32, 96, 272, 272, 272, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.24,99.9
360,508.574,"[1, 3, 32, 32]",20.348,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [40, 32, 32, 160, 320, 608, 608, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.31,99.88
361,471.825,"[1, 3, 32, 32]",15.837,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [56, 40, 40, 64, 304, 304, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.86,99.88
362,343.232,"[1, 3, 32, 32]",6.914,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [32, 40, 144, 144, 176, 176, 320, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.61,99.9
363,574.607,"[1, 3, 32, 32]",11.198,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [32, 80, 80, 128, 128, 320, 416, 416, 416], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.21,99.88
364,379.001,"[1, 3, 32, 32]",14.067,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [48, 40, 128, 208, 208, 640, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.25,99.88
365,490.805,"[1, 3, 32, 32]",18.214,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [64, 40, 96, 96, 192, 192, 192, 576, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.54,99.89
366,195.466,"[1, 3, 32, 32]",3.923,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [32, 64, 64, 64, 256, 448], 'kernel_size': [5, 3, 3, 3, 3, 3]}",94.64,99.85
367,447.289,"[1, 3, 32, 32]",6.238,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [48, 72, 72, 112, 112, 160, 160, 160, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.4,99.9
368,225.351,"[1, 3, 32, 32]",4.257,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [32, 56, 144, 128, 128, 128, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.91,99.88
369,294.407,"[1, 3, 32, 32]",4.121,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [48, 56, 96, 96, 256, 256, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.77,99.92
370,619.492,"[1, 3, 32, 32]",10.467,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [56, 96, 96, 112, 192, 192, 192, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.11,99.9
371,300.096,"[1, 3, 32, 32]",12.608,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [64, 40, 64, 64, 160, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",93.33,99.84
372,454.357,"[1, 3, 32, 32]",7.05,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [56, 80, 64, 304, 304, 304, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.36,99.88
373,496.081,"[1, 3, 32, 32]",20.308,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [48, 32, 32, 64, 64, 256, 256, 608, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.07,99.86
374,591.385,"[1, 3, 32, 32]",13.053,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [64, 56, 96, 96, 320, 320, 320, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.82,99.9
375,186.25,"[1, 3, 32, 32]",3.624,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [56, 40, 40, 112, 176, 480], 'kernel_size': [3, 3, 3, 3, 3, 3]}",93.66,99.83
376,456.044,"[1, 3, 32, 32]",9.469,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [40, 40, 40, 128, 128, 224, 224, 224, 352, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.42,99.87
377,528.469,"[1, 3, 32, 32]",6.955,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [32, 64, 64, 112, 320, 320, 320, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.62,99.9
378,585.513,"[1, 3, 32, 32]",19.304,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [40, 64, 64, 160, 176, 176, 608, 608, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",94.95,99.88
379,577.05,"[1, 3, 32, 32]",14.07,"{'depth': [1, 2, 2, 2, 2], 'out_channel': [48, 56, 56, 112, 112, 304, 304, 576, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.75,99.89
380,406.082,"[1, 3, 32, 32]",10.897,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [64, 40, 112, 112, 192, 192, 192, 416, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.61,99.9
381,446.854,"[1, 3, 32, 32]",14.39,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [56, 56, 64, 64, 288, 288, 480, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.28,99.91
382,544.599,"[1, 3, 32, 32]",6.551,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [40, 72, 72, 64, 64, 320, 320, 320, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.63,99.91
383,461.264,"[1, 3, 32, 32]",15.91,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [32, 48, 48, 144, 160, 160, 160, 544, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.75,99.87
384,346.748,"[1, 3, 32, 32]",4.356,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [40, 72, 72, 96, 96, 192, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.77,99.88
385,428.61,"[1, 3, 32, 32]",5.635,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [48, 72, 72, 80, 240, 240, 240, 416], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.56,99.89
386,374.1,"[1, 3, 32, 32]",9.535,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [32, 88, 64, 64, 240, 240, 384, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.47,99.86
387,439.096,"[1, 3, 32, 32]",10.87,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [48, 64, 128, 304, 304, 480, 480], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.5,99.88
388,198.118,"[1, 3, 32, 32]",3.899,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [64, 32, 32, 64, 64, 320, 256, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",94.2,99.85
389,500.215,"[1, 3, 32, 32]",8.15,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [40, 96, 160, 160, 224, 352, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.28,99.9
390,193.809,"[1, 3, 32, 32]",3.361,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 80, 80, 128, 128, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.61,99.85
391,494.982,"[1, 3, 32, 32]",8.774,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [32, 88, 88, 112, 160, 160, 160, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.99,99.85
392,540.399,"[1, 3, 32, 32]",16.32,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [64, 80, 64, 64, 304, 304, 512, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.44,99.87
393,624.351,"[1, 3, 32, 32]",15.612,"{'depth': [1, 2, 2, 2, 2], 'out_channel': [64, 32, 32, 160, 160, 304, 304, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.48,99.92
394,459.919,"[1, 3, 32, 32]",4.467,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [64, 80, 80, 112, 208, 208, 208, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.37,99.9
395,244.665,"[1, 3, 32, 32]",2.951,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [32, 88, 144, 144, 256, 256], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.69,99.88
396,501.077,"[1, 3, 32, 32]",9.312,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [32, 88, 88, 96, 96, 208, 512, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.93,99.9
397,202.157,"[1, 3, 32, 32]",3.082,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [56, 32, 32, 160, 128, 128, 256, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.28,99.89
398,566.433,"[1, 3, 32, 32]",17.302,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [64, 88, 128, 128, 192, 576, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.32,99.9
399,380.263,"[1, 3, 32, 32]",12.951,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [32, 56, 56, 112, 176, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.51,99.84
400,193.123,"[1, 3, 32, 32]",4.105,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [64, 48, 64, 64, 240, 480], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.22,99.84
401,381.057,"[1, 3, 32, 32]",6.224,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [56, 96, 160, 240, 608], 'kernel_size': [7, 3, 3, 3, 3]}",94.82,99.88
402,468.571,"[1, 3, 32, 32]",13.36,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [32, 64, 64, 64, 64, 192, 192, 192, 480, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.3,99.9
403,508.922,"[1, 3, 32, 32]",3.691,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [32, 96, 96, 128, 128, 192, 256, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.61,99.88
404,633.754,"[1, 3, 32, 32]",13.246,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [32, 88, 144, 320, 320, 320, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.74,99.86
405,539.211,"[1, 3, 32, 32]",15.479,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [40, 32, 128, 304, 304, 304, 576, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.51,99.85
406,277.008,"[1, 3, 32, 32]",7.08,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [64, 40, 160, 256, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3]}",94.59,99.86
407,323.686,"[1, 3, 32, 32]",5.141,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [48, 96, 96, 96, 208, 352, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.24,99.91
408,318.476,"[1, 3, 32, 32]",6.799,"{'depth': [1, 2, 2, 2, 2], 'out_channel': [48, 48, 48, 96, 96, 176, 176, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.12,99.91
409,547.646,"[1, 3, 32, 32]",6.437,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [56, 96, 144, 304, 304, 304, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.7,99.86
410,384.347,"[1, 3, 32, 32]",6.35,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [40, 64, 112, 272, 272, 272, 256, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.68,99.86
411,551.434,"[1, 3, 32, 32]",9.705,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [40, 96, 160, 272, 272, 272, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.86,99.87
412,279.941,"[1, 3, 32, 32]",6.032,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [32, 56, 56, 64, 160, 160, 160, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",94.85,99.87
413,714.143,"[1, 3, 32, 32]",22.015,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [40, 72, 112, 320, 320, 320, 576, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.74,99.86
414,560.935,"[1, 3, 32, 32]",11.101,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [40, 88, 160, 160, 208, 208, 416, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.74,99.91
415,577.287,"[1, 3, 32, 32]",9.289,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [56, 96, 96, 144, 128, 128, 128, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.27,99.86
416,420.678,"[1, 3, 32, 32]",5.212,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [64, 72, 160, 160, 160, 160, 256, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.56,99.92
417,272.379,"[1, 3, 32, 32]",6.338,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [40, 48, 144, 320, 288, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.08,99.87
418,189.486,"[1, 3, 32, 32]",3.923,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [64, 48, 64, 144, 144, 144, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.16,99.85
419,322.31,"[1, 3, 32, 32]",3.629,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [48, 72, 72, 96, 176, 176, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.09,99.87
420,419.477,"[1, 3, 32, 32]",7.119,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [40, 64, 64, 112, 288, 288, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.36,99.88
421,840.781,"[1, 3, 32, 32]",10.795,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [64, 96, 96, 160, 160, 304, 304, 352, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.36,99.91
422,295.533,"[1, 3, 32, 32]",5.986,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [56, 32, 144, 144, 176, 640], 'kernel_size': [3, 3, 3, 3, 3, 3]}",94.9,99.9
423,287.878,"[1, 3, 32, 32]",7.821,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [40, 40, 80, 272, 272, 320, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.4,99.88
424,653.293,"[1, 3, 32, 32]",18.184,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [56, 80, 80, 160, 272, 576, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",94.69,99.87
425,338.154,"[1, 3, 32, 32]",13.215,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [32, 48, 64, 64, 320, 480, 480, 480], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",94.33,99.85
426,474.142,"[1, 3, 32, 32]",11.427,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 96, 160, 224, 224, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.65,99.9
427,335.5,"[1, 3, 32, 32]",4.111,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [32, 80, 80, 64, 64, 224, 480], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.93,99.88
428,338.678,"[1, 3, 32, 32]",9.624,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [64, 48, 48, 128, 208, 416, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.4,99.84
429,347.442,"[1, 3, 32, 32]",4.359,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [48, 48, 48, 160, 272, 272, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.22,99.91
430,657.677,"[1, 3, 32, 32]",21.341,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [32, 80, 80, 144, 240, 640, 640, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",94.53,99.87
431,473.796,"[1, 3, 32, 32]",8.771,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [32, 80, 160, 256, 256, 256, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.82,99.89
432,217.255,"[1, 3, 32, 32]",6.432,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [64, 40, 96, 256, 320, 320, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.44,99.84
433,427.135,"[1, 3, 32, 32]",7.102,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [48, 72, 72, 112, 240, 240, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.21,99.88
434,416.78,"[1, 3, 32, 32]",8.606,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [48, 40, 40, 144, 144, 304, 352, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",94.64,99.88
435,523.621,"[1, 3, 32, 32]",7.824,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [32, 96, 96, 128, 176, 176, 448, 448], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.02,99.87
436,879.589,"[1, 3, 32, 32]",23.48,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [56, 56, 56, 160, 160, 288, 288, 288, 608, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.95,99.89
437,431.524,"[1, 3, 32, 32]",2.763,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [32, 96, 96, 96, 160, 160, 160, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",94.93,99.87
438,595.392,"[1, 3, 32, 32]",12.969,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [56, 96, 96, 80, 272, 608, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.81,99.89
439,356.26,"[1, 3, 32, 32]",8.262,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [64, 32, 32, 80, 80, 288, 288, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.07,99.91
440,231.353,"[1, 3, 32, 32]",2.394,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [40, 64, 64, 80, 208, 320], 'kernel_size': [5, 3, 3, 3, 3, 3]}",94.77,99.86
441,430.724,"[1, 3, 32, 32]",11.326,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [32, 32, 128, 128, 272, 272, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.85,99.92
442,242.332,"[1, 3, 32, 32]",3.833,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [40, 88, 64, 64, 240, 448], 'kernel_size': [5, 3, 3, 3, 3, 3]}",94.81,99.85
443,703.385,"[1, 3, 32, 32]",7.394,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [32, 96, 96, 144, 304, 304, 304, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.44,99.9
444,387.731,"[1, 3, 32, 32]",6.872,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [64, 56, 56, 96, 224, 224, 224, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.52,99.9
445,307.408,"[1, 3, 32, 32]",5.755,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [40, 48, 48, 160, 176, 176, 288, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.01,99.92
446,303.271,"[1, 3, 32, 32]",7.409,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [48, 80, 64, 64, 176, 176, 352, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.29,99.89
447,344.765,"[1, 3, 32, 32]",8.436,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [56, 56, 144, 224, 224, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.64,99.92
448,554.783,"[1, 3, 32, 32]",10.906,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [32, 48, 48, 128, 128, 272, 272, 272, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.49,99.87
449,208.67,"[1, 3, 32, 32]",3.633,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [48, 48, 48, 80, 128, 128, 128, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",94.28,99.85
450,691.623,"[1, 3, 32, 32]",15.747,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [48, 96, 96, 64, 224, 224, 224, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.41,99.92
451,396.905,"[1, 3, 32, 32]",6.192,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [64, 96, 96, 96, 208, 208, 288, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.74,99.94
452,421.484,"[1, 3, 32, 32]",12.244,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [32, 40, 40, 64, 64, 240, 240, 240, 544, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.94,99.86
453,357.469,"[1, 3, 32, 32]",4.66,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [32, 72, 72, 144, 160, 160, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.97,99.87
454,504.302,"[1, 3, 32, 32]",7.529,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [48, 64, 112, 112, 304, 304, 304, 256, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.85,99.88
455,420.507,"[1, 3, 32, 32]",3.451,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [56, 56, 56, 160, 160, 144, 144, 144, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",94.96,99.91
456,311.316,"[1, 3, 32, 32]",2.317,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [48, 72, 72, 96, 96, 160, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.8,99.93
457,658.002,"[1, 3, 32, 32]",9.721,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [32, 96, 96, 144, 144, 272, 384, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",94.93,99.88
458,376.114,"[1, 3, 32, 32]",4.157,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [48, 56, 56, 160, 272, 272, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.26,99.9
459,560.199,"[1, 3, 32, 32]",10.241,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [40, 64, 64, 160, 160, 160, 160, 160, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.14,99.9
460,450.648,"[1, 3, 32, 32]",12.785,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [64, 64, 112, 112, 160, 160, 160, 608, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.59,99.9
461,624.947,"[1, 3, 32, 32]",7.971,"{'depth': [1, 2, 2, 2, 2], 'out_channel': [56, 96, 96, 112, 112, 224, 224, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.53,99.93
462,351.892,"[1, 3, 32, 32]",4.73,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [56, 72, 72, 112, 272, 480], 'kernel_size': [3, 3, 3, 3, 3, 3]}",94.82,99.85
463,271.683,"[1, 3, 32, 32]",6.64,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [32, 40, 40, 80, 80, 192, 192, 320, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.86,99.89
464,182.012,"[1, 3, 32, 32]",1.836,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [48, 40, 112, 112, 160, 256], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.59,99.86
465,281.195,"[1, 3, 32, 32]",5.755,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [40, 32, 96, 304, 304, 416], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.98,99.88
466,314.847,"[1, 3, 32, 32]",5.805,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [40, 88, 96, 176, 176, 176, 352, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.4,99.89
467,239.586,"[1, 3, 32, 32]",4.894,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [64, 72, 112, 160, 288, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.81,99.9
468,290.42,"[1, 3, 32, 32]",4.46,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [56, 40, 144, 144, 176, 512], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.8,99.88
469,309.112,"[1, 3, 32, 32]",5.727,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [40, 64, 64, 96, 272, 288, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",94.96,99.88
